ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
829880,19/09/2017,19/09/2017,970,119913,30-34,35,65,65,24,63808.0,15,27.62,2.0,2.0
812764,22/11/2017,22/11/2017,916,107297,30,106,66,59,30,148282.0,19,33.66,3.0,2.0
817123,24/09/2017,24/09/2017,970,106232,30-34,M,46,9,11,126500.0,18,33.13,4.0,3.0
897353,18/09/2017,18/09/2017,916,107530,40-44,M,68,7,60,99650.0,15,34.23,1.0,1.0
875529,05/10/2017,05/10/2017,990,112942,30-34,M,42,52,43,143388.0,48,74.78,6.0,2.0
811149,24/11/2017,24/11/2017,936,112459,30-34,F,60,66,27,38071.0,13,22.34,0.0,0.0
826937,31/10/2017,31/10/2017,970,118041,10,105,17,32,23,29249.0,3,8.05,0.0,0.0
814385,14/12/2017,14/12/2017,990,119652,108,32,16,32,44,8652.0,1,0.91,0.0,0.0
889183,02/12/2017,02/12/2017,950,105746,45-49,M,40,68,15,26840.0,2,1.52,1.0,1.0
830361,05/10/2017,05/10/2017,916,113169,45-49,M,23,62,67,29487.0,4,8.71,1.0,0.0
836649,02/12/2017,02/12/2017,950,105642,111,M,40,20,59,150000.0,56,131.52,2.0,2.0
835895,12/09/2017,12/09/2017,990,119526,35-39,F,36,31,39,150000.0,42,104.04,6.0,5.0
840371,18/09/2017,18/09/2017,990,109828,104,F,23,41,28,49740.0,8,12.14,2.0,1.0
840695,28/12/2017,28/12/2017,936,119636,30-34,15,15,63,62,150000.0,26,68.2,3.0,2.0
896827,04/09/2017,04/09/2017,936,105250,35-39,10,30,15,68,87077.0,34,55.98,3.0,1.0
806276,29/11/2017,29/11/2017,970,117124,18,M,59,47,33,71931.0,12,27.28,1.0,0.0
886754,29/11/2017,29/11/2017,950,119085,30-34,F,29,11,68,150000.0,25,59.26,3.0,2.0
864425,14/12/2017,14/12/2017,936,110335,26,F,13,50,60,150000.0,43,49.95,3.0,2.0
883654,18/09/2017,18/09/2017,990,116766,108,F,23,7,61,64159.0,2,1.97,1.0,1.0
826914,25/11/2017,25/11/2017,916,118013,114,M,26,30,54,14045.0,2,1.54,1.0,1.0
832339,09/12/2017,09/12/2017,916,105358,40-44,F,12,56,70,150000.0,44,47.48,9.0,6.0
869416,23/11/2017,23/11/2017,916,119473,104,M,13,68,50,75787.0,14,27.01,1.0,1.0
890846,10/10/2017,10/10/2017,950,112429,30-34,M,21,7,9,13720.0,1,1.97,1.0,0.0
833909,11/10/2017,11/10/2017,936,109374,30-34,F,28,68,65,85748.0,34,46.43,0.0,0.0
871935,06/09/2017,06/09/2017,970,106850,40-44,19,49,56,41,80097.0,7,8.68,1.0,1.0
829309,01/11/2017,01/11/2017,936,115192,40-44,F,54,62,37,96609.0,36,74.58,3.0,0.0
826021,25/12/2017,25/12/2017,990,115885,21,106,34,57,70,50512.0,3,5.94,0.0,0.0
854229,12/10/2017,12/10/2017,990,109297,35-39,M,29,58,45,30708.0,12,16.92,1.0,1.0
819015,07/12/2017,07/12/2017,936,109341,10,111,64,14,67,74781.0,8,7.27,1.0,0.0
810364,20/10/2017,20/10/2017,970,110484,30-34,25,51,17,32,150000.0,22,56.8,10.0,3.0
814176,17/09/2017,17/09/2017,970,106228,30-34,M,32,53,66,43946.0,15,33.69,0.0,0.0
868826,21/12/2017,21/12/2017,936,115252,40-44,F,25,16,54,97796.0,18,48.12,5.0,3.0
828516,29/12/2017,29/12/2017,970,105445,30-34,M,48,15,62,72786.0,34,68.57,3.0,2.0
822238,18/11/2017,18/11/2017,970,106572,22,25,38,25,20,60395.0,14,32.43,2.0,1.0
854469,11/11/2017,11/11/2017,936,113339,30-34,M,44,70,44,61129.0,6,7.58,2.0,1.0
883377,07/11/2017,07/11/2017,990,119365,40-44,F,68,36,49,57796.0,6,12.54,2.0,2.0
836985,04/10/2017,04/10/2017,990,107027,30-34,16,15,9,22,11619.0,3,5.62,0.0,0.0
881899,08/10/2017,08/10/2017,936,106286,30-34,26,10,40,26,150000.0,30,54.89,5.0,4.0
845328,19/11/2017,19/11/2017,990,119237,21,F,23,9,37,9144.0,1,1.54,1.0,0.0
806079,14/09/2017,14/09/2017,936,116785,63,F,17,40,58,108170.0,36,53.5,4.0,2.0
894320,22/11/2017,22/11/2017,990,119887,30-34,32,25,67,69,35550.0,13,34.76,1.0,1.0
887331,03/10/2017,03/10/2017,916,108984,24,F,47,14,49,46191.0,22,49.37,1.0,1.0
859170,25/11/2017,25/11/2017,950,105795,30-34,25,27,68,29,29292.0,15,30.7,2.0,1.0
830817,13/12/2017,13/12/2017,970,110776,40-44,F,26,34,42,36706.0,6,12.73,0.0,0.0
873815,16/09/2017,16/09/2017,950,112979,30-34,M,25,55,25,150000.0,55,52.7,3.0,2.0
867608,05/11/2017,05/11/2017,916,115099,30-34,116,64,62,29,42204.0,18,28.95,1.0,0.0
817834,29/09/2017,29/09/2017,916,109088,30-34,M,35,34,9,68077.0,23,45.23,1.0,1.0
887179,05/11/2017,05/11/2017,950,106182,30,16,9,47,11,46901.0,10,20.07,2.0,2.0
807905,04/09/2017,04/09/2017,950,117810,105,M,41,42,34,150000.0,11,18.62,3.0,0.0
844552,21/10/2017,21/10/2017,950,109679,35-39,M,30,34,24,92584.0,21,47.88,4.0,2.0
883484,19/11/2017,19/11/2017,950,105079,40-44,F,21,63,49,150000.0,28,41.48,1.0,0.0
806362,08/11/2017,08/11/2017,950,115145,10,112,66,65,35,24580.0,4,10.84,3.0,3.0
871606,20/10/2017,20/10/2017,950,117982,35-39,M,15,42,14,72822.0,28,45.4,0.0,0.0
848269,17/12/2017,17/12/2017,936,106197,30-34,M,30,68,36,59993.0,16,17.24,2.0,2.0
814069,30/10/2017,30/10/2017,916,115466,28,F,8,62,41,150000.0,59,132.68,3.0,3.0
814629,22/10/2017,22/10/2017,950,115574,40-44,F,38,47,64,31946.0,12,32.18,2.0,1.0
840378,09/12/2017,09/12/2017,916,107850,22,M,25,33,47,38672.0,19,37.14,0.0,0.0
872804,04/11/2017,04/11/2017,916,114780,40-44,31,29,41,39,62149.0,6,7.23,1.0,1.0
866451,20/10/2017,20/10/2017,970,108675,35-39,F,12,25,64,150000.0,30,24.78,1.0,1.0
889369,26/10/2017,26/10/2017,916,118279,29,28,10,9,32,76733.0,12,16.95,4.0,3.0
813695,22/10/2017,22/10/2017,916,107727,40-44,F,65,9,43,150000.0,7,17.33,5.0,4.0
875399,17/10/2017,17/10/2017,916,111484,2,F,23,15,57,63803.0,17,15.51,1.0,0.0
807383,01/10/2017,01/10/2017,916,108011,30-34,M,59,18,68,15984.0,2,1.92,1.0,1.0
829729,28/10/2017,28/10/2017,916,109975,105,33,25,13,25,35371.0,10,22.23,1.0,0.0
887126,21/10/2017,21/10/2017,970,108911,30-34,M,17,21,50,53347.0,23,40.56,1.0,0.0
888433,03/09/2017,03/09/2017,990,113871,30-34,M,46,47,40,11591.0,4,3.23,0.0,0.0
857597,11/11/2017,11/11/2017,936,115267,30-34,M,32,24,49,150000.0,63,70.62,5.0,4.0
854693,10/11/2017,10/11/2017,990,109897,16,F,50,62,11,16700.0,3,4.36,0.0,0.0
882338,12/12/2017,12/12/2017,990,105716,15,M,20,14,37,150000.0,22,55.68,2.0,1.0
863734,25/11/2017,25/11/2017,970,113341,30-34,M,44,7,18,31536.0,0,0.0,0.0,0.0
833725,29/11/2017,29/11/2017,916,106717,30-34,M,52,48,12,63476.0,11,25.75,2.0,0.0
836941,12/10/2017,12/10/2017,916,116781,35-39,28,14,11,35,11901.0,4,5.92,1.0,0.0
826607,11/10/2017,11/10/2017,936,116203,30-34,M,30,68,42,23403.0,7,7.09,0.0,0.0
897674,29/12/2017,29/12/2017,950,107136,40-44,M,35,49,36,138271.0,50,110.01,3.0,3.0
862648,11/09/2017,11/09/2017,990,117674,15,31,8,27,69,150000.0,26,26.57,4.0,3.0
849068,24/11/2017,24/11/2017,990,119845,30-34,105,41,52,57,140087.0,13,10.81,5.0,2.0
896453,09/12/2017,09/12/2017,990,111976,45-49,M,23,60,63,150000.0,16,37.87,5.0,0.0
813728,04/09/2017,04/09/2017,970,114747,30-34,M,59,20,23,37902.0,10,19.02,2.0,1.0
866718,09/12/2017,09/12/2017,950,115457,40-44,30,53,47,30,76767.0,15,22.16,2.0,1.0
837747,17/10/2017,17/10/2017,916,118541,40-44,F,58,63,67,55727.0,12,19.9,1.0,0.0
895658,07/10/2017,07/10/2017,950,107769,40-44,8,64,13,29,37899.0,4,3.45,1.0,1.0
828016,30/11/2017,30/11/2017,950,107952,45-49,M,66,54,17,95465.0,27,40.59,1.0,1.0
825844,24/12/2017,24/12/2017,950,116670,30-34,F,44,12,15,14384.0,2,5.32,0.0,0.0
894356,30/10/2017,30/10/2017,950,108591,63,M,32,20,61,26128.0,8,9.92,0.0,0.0
838852,23/09/2017,23/09/2017,990,111337,105,M,40,16,21,145574.0,27,63.9,1.0,1.0
818389,13/10/2017,13/10/2017,916,109345,30-34,M,39,65,70,31116.0,2,4.91,0.0,0.0
853400,14/12/2017,14/12/2017,936,108696,40-44,107,24,43,61,150000.0,53,70.03,1.0,1.0
875062,12/10/2017,12/10/2017,950,113144,45-49,M,32,34,56,68590.0,31,60.05,1.0,1.0
878657,11/10/2017,11/10/2017,970,115750,40-44,30,28,59,56,150000.0,46,94.61,2.0,1.0
876742,11/12/2017,11/12/2017,990,118913,30-34,30,24,70,38,97329.0,17,20.03,2.0,1.0
845457,11/09/2017,11/09/2017,970,109097,30-34,112,13,33,64,44896.0,6,7.1,2.0,2.0
899976,18/10/2017,18/10/2017,970,116620,105,M,32,37,51,102095.0,40,90.58,1.0,0.0
884044,31/10/2017,31/10/2017,990,115146,40-44,34,7,41,49,138584.0,53,91.73,3.0,3.0
824676,07/12/2017,07/12/2017,916,112089,35-39,F,48,65,26,31634.0,12,16.42,2.0,2.0
859800,16/10/2017,16/10/2017,950,107229,45-49,M,36,51,19,69914.0,22,40.27,1.0,0.0
809294,25/09/2017,25/09/2017,990,107404,28,M,9,19,34,150000.0,46,93.33,2.0,2.0
802436,24/10/2017,24/10/2017,990,117207,30-34,M,13,62,38,73526.0,27,61.82,2.0,1.0
856458,04/10/2017,04/10/2017,916,116214,45-49,F,18,55,45,150000.0,25,46.23,6.0,3.0
862057,30/10/2017,30/10/2017,916,113343,30-34,M,64,64,27,53114.0,22,32.6,0.0,0.0
846565,04/11/2017,04/11/2017,950,117796,45-49,F,66,39,68,141867.0,55,89.22,7.0,5.0
871164,30/11/2017,30/11/2017,950,109836,30-34,M,27,67,49,126183.0,30,47.92,4.0,3.0
832291,01/12/2017,01/12/2017,950,113233,30-34,M,50,44,59,71763.0,12,13.95,1.0,1.0
840052,04/12/2017,04/12/2017,916,105493,40-44,M,23,31,19,124012.0,28,46.8,0.0,0.0
896279,16/12/2017,16/12/2017,936,109913,30-34,F,20,64,51,49229.0,14,16.74,0.0,0.0
833408,30/11/2017,30/11/2017,970,109592,22,F,64,46,48,131299.0,12,26.22,1.0,0.0
816643,19/12/2017,19/12/2017,936,113645,35-39,31,37,64,37,43036.0,7,11.65,1.0,1.0
896405,13/12/2017,13/12/2017,950,106086,30-34,M,18,44,59,94733.0,29,54.68,2.0,2.0
880687,02/09/2017,02/09/2017,916,119743,10,37,43,43,68,32450.0,9,19.07,0.0,0.0
893458,18/12/2017,18/12/2017,936,119137,35-39,31,37,14,22,51241.0,7,10.09,3.0,3.0
856970,16/11/2017,16/11/2017,970,113745,16,M,30,11,29,14288.0,7,10.01,1.0,1.0
884867,21/09/2017,21/09/2017,916,118214,30-34,F,50,21,18,150000.0,46,86.32,2.0,2.0
891491,01/11/2017,01/11/2017,970,111553,30-34,30,50,46,9,94766.0,23,29.7,2.0,1.0
896152,04/12/2017,04/12/2017,990,115330,45-49,F,8,57,62,150000.0,8,18.61,6.0,3.0
866943,07/09/2017,07/09/2017,950,118478,30-34,F,37,9,60,74152.0,5,13.12,0.0,0.0
828113,10/11/2017,10/11/2017,970,110143,30-34,34,54,25,12,28926.0,1,1.47,1.0,1.0
896236,11/10/2017,11/10/2017,990,109508,45-49,M,18,9,49,69003.0,5,7.13,2.0,1.0
837448,02/12/2017,02/12/2017,916,118639,30-34,F,46,49,8,38976.0,8,7.18,3.0,3.0
852101,17/12/2017,17/12/2017,916,110777,30-34,M,54,39,13,67033.0,20,19.95,1.0,0.0
883258,14/12/2017,14/12/2017,936,111881,30-34,M,47,41,60,36117.0,3,4.58,0.0,0.0
871973,07/11/2017,07/11/2017,990,112732,30-34,66,61,21,28,86853.0,31,44.58,4.0,1.0
839112,08/12/2017,08/12/2017,950,113879,30-34,M,67,69,43,71080.0,2,2.06,2.0,1.0
871220,18/09/2017,18/09/2017,936,108058,26,F,15,44,25,87708.0,6,15.24,2.0,0.0
831057,27/10/2017,27/10/2017,916,108777,113,M,54,68,69,35313.0,4,7.32,1.0,1.0
807893,10/10/2017,10/10/2017,936,106830,35-39,29,67,18,12,150000.0,56,151.74,3.0,3.0
866020,12/11/2017,12/11/2017,970,116665,35-39,33,53,16,44,150000.0,29,63.19,2.0,0.0
876077,18/10/2017,18/10/2017,950,105429,26,26,36,24,18,130573.0,18,29.44,5.0,4.0
843407,03/11/2017,03/11/2017,916,107883,65,109,28,46,46,92161.0,30,23.36,2.0,2.0
877352,01/12/2017,01/12/2017,970,106135,40-44,38,31,66,27,31652.0,5,12.13,1.0,1.0
885341,30/10/2017,30/10/2017,950,108317,16,25,44,27,56,150000.0,22,20.03,4.0,2.0
851516,30/11/2017,30/11/2017,936,112232,105,M,43,32,69,87406.0,30,36.09,2.0,2.0
808451,12/09/2017,12/09/2017,970,118933,19,M,16,65,70,143794.0,37,83.36,1.0,1.0
872919,17/11/2017,17/11/2017,950,114888,28,F,51,37,44,100386.0,30,36.64,3.0,2.0
897678,28/12/2017,28/12/2017,990,107463,35-39,F,18,25,25,28940.0,4,6.18,0.0,0.0
816183,14/12/2017,14/12/2017,936,110856,45-49,22,57,62,28,41490.0,12,19.65,1.0,1.0
800339,08/11/2017,08/11/2017,916,112193,30-34,M,40,11,49,150000.0,5,12.86,7.0,5.0
831878,12/10/2017,12/10/2017,936,105987,30-34,M,9,61,24,70805.0,22,18.57,1.0,1.0
806301,30/11/2017,30/11/2017,916,117761,35-39,F,56,19,47,102692.0,37,68.78,4.0,2.0
805923,30/11/2017,30/11/2017,916,112298,30-34,M,40,48,53,16504.0,10,20.13,0.0,0.0
805901,16/11/2017,16/11/2017,970,105578,30-34,27,56,41,69,59791.0,10,12.86,0.0,0.0
859313,21/10/2017,21/10/2017,990,117510,40-44,M,8,17,48,47814.0,12,13.37,1.0,1.0
886525,01/12/2017,01/12/2017,990,116892,29,103,16,64,40,56172.0,8,19.74,0.0,0.0
869945,14/10/2017,14/10/2017,970,108664,40-44,M,46,14,58,53285.0,4,5.18,0.0,0.0
851044,28/11/2017,28/11/2017,970,112358,35-39,F,16,58,43,150000.0,50,51.69,1.0,1.0
852288,18/09/2017,18/09/2017,936,111528,29,36,23,55,68,50013.0,9,9.7,1.0,0.0
805862,15/09/2017,15/09/2017,970,117278,30-34,M,7,52,13,12322.0,0,0.0,2.0,1.0
863438,14/11/2017,14/11/2017,970,107393,32,F,31,59,47,24964.0,15,26.83,1.0,1.0
879265,03/12/2017,03/12/2017,936,114248,18,F,51,29,22,50619.0,3,2.7,1.0,1.0
853837,21/10/2017,21/10/2017,990,118383,40-44,F,35,10,14,71173.0,5,4.99,0.0,0.0
857853,27/09/2017,27/09/2017,916,105271,16,M,20,17,37,91444.0,9,13.3,1.0,0.0
872727,03/09/2017,03/09/2017,950,108063,35-39,M,39,8,23,131385.0,29,50.18,7.0,3.0
804062,06/12/2017,06/12/2017,990,113807,23,M,42,28,32,68402.0,11,26.62,3.0,1.0
885801,30/11/2017,30/11/2017,936,117298,45-49,M,35,11,61,150000.0,55,100.51,5.0,4.0
818156,11/09/2017,11/09/2017,950,105648,16,22,62,25,56,31868.0,2,4.16,0.0,0.0
837944,30/10/2017,30/10/2017,936,107490,30-34,M,25,37,69,70241.0,10,11.37,3.0,2.0
832263,08/10/2017,08/10/2017,916,114991,110,M,54,27,17,15157.0,2,3.9,1.0,1.0
850662,05/09/2017,05/09/2017,916,117303,40-44,M,65,28,37,38236.0,5,6.97,0.0,0.0
828167,29/11/2017,29/11/2017,970,107137,35-39,10,60,50,34,116298.0,41,104.01,4.0,3.0
876368,01/10/2017,01/10/2017,950,111694,31,M,48,62,57,52209.0,15,26.69,2.0,2.0
815673,17/10/2017,17/10/2017,990,105572,10,M,11,9,28,63759.0,33,56.76,4.0,2.0
807906,30/10/2017,30/10/2017,936,112953,40-44,26,44,68,19,59943.0,4,5.99,1.0,0.0
833650,30/12/2017,30/12/2017,990,108206,30-34,F,32,51,19,49705.0,16,28.51,2.0,1.0
820463,04/10/2017,04/10/2017,970,119914,30-34,35,8,17,55,150000.0,25,65.81,5.0,4.0
809565,01/11/2017,01/11/2017,970,115372,30-34,M,21,28,36,150000.0,37,58.65,2.0,1.0
898627,18/10/2017,18/10/2017,970,110792,45-49,8,69,26,52,84466.0,3,7.91,2.0,0.0
818212,07/09/2017,07/09/2017,970,118141,40-44,M,21,20,46,70982.0,13,15.46,7.0,3.0
848513,24/10/2017,24/10/2017,916,110954,30-34,M,38,46,41,90805.0,38,56.55,0.0,0.0
827049,20/10/2017,20/10/2017,970,114618,24,F,34,35,12,107235.0,27,46.88,2.0,0.0
879958,15/12/2017,15/12/2017,950,105700,30-34,F,51,62,21,24005.0,1,2.17,0.0,0.0
854441,29/10/2017,29/10/2017,990,108582,30-34,31,29,59,59,25195.0,13,23.03,2.0,2.0
860696,30/09/2017,30/09/2017,990,113505,30-34,M,48,59,50,8826.0,0,0.0,0.0,0.0
857568,18/12/2017,18/12/2017,970,107672,28,M,58,51,12,123205.0,40,61.54,5.0,2.0
828459,14/11/2017,14/11/2017,970,112953,30-34,65,38,15,23,53280.0,13,11.64,0.0,0.0
866826,19/12/2017,19/12/2017,990,107032,100,27,39,14,35,32494.0,5,5.39,2.0,2.0
818961,05/10/2017,05/10/2017,916,112046,28,M,57,25,44,87552.0,20,51.56,1.0,1.0
892600,01/10/2017,01/10/2017,970,109373,45-49,M,53,19,55,85002.0,28,29.49,2.0,0.0
841493,26/10/2017,26/10/2017,916,106931,40-44,M,45,12,25,35619.0,9,23.27,0.0,0.0
894523,05/10/2017,05/10/2017,990,117317,30-34,M,14,35,37,150000.0,39,105.84,2.0,1.0
807865,17/12/2017,17/12/2017,970,115116,18,M,37,12,69,150000.0,34,84.27,6.0,4.0
880795,28/11/2017,28/11/2017,990,118073,19,F,16,48,46,62170.0,18,30.39,1.0,1.0
874564,21/09/2017,21/09/2017,990,116196,24,103,60,33,59,150000.0,24,32.13,5.0,2.0
824911,15/10/2017,15/10/2017,916,118586,40-44,M,14,24,34,15983.0,3,3.61,1.0,1.0
881407,12/11/2017,12/11/2017,950,108452,35-39,F,56,57,65,103268.0,34,26.37,4.0,3.0
821653,16/11/2017,16/11/2017,950,108864,45-49,67,7,51,34,103607.0,36,36.94,1.0,1.0
824947,17/11/2017,17/11/2017,950,112436,40-44,M,44,34,34,150000.0,24,63.93,7.0,4.0
872739,23/12/2017,23/12/2017,916,114429,45-49,F,27,57,8,138182.0,48,116.36,3.0,2.0
892894,13/11/2017,13/11/2017,950,113827,32,F,69,27,11,38217.0,10,12.37,3.0,3.0
840384,20/11/2017,20/11/2017,950,115098,20,M,63,57,11,106749.0,25,38.68,4.0,2.0
852989,13/11/2017,13/11/2017,950,109549,26,M,45,36,65,87823.0,11,12.75,2.0,1.0
855534,18/11/2017,18/11/2017,970,116789,30-34,30,44,62,45,150000.0,60,69.18,4.0,4.0
814449,19/12/2017,19/12/2017,970,106111,35-39,M,30,25,54,38215.0,10,25.09,1.0,1.0
887587,14/11/2017,14/11/2017,916,114666,40-44,M,59,67,9,37530.0,5,7.01,1.0,1.0
861465,17/11/2017,17/11/2017,970,107439,19,M,7,23,29,40100.0,18,27.81,1.0,1.0
877686,01/12/2017,01/12/2017,970,117754,30-34,F,59,8,10,106104.0,26,46.6,3.0,1.0
853806,14/11/2017,14/11/2017,970,106903,40-44,23,8,47,16,150000.0,50,123.04,6.0,4.0
820262,03/10/2017,03/10/2017,950,115070,16,107,60,39,11,131812.0,14,25.88,6.0,2.0
807176,31/12/2017,31/12/2017,950,111791,30-34,F,55,41,8,100453.0,35,35.45,2.0,1.0
856601,13/11/2017,13/11/2017,990,113581,35-39,M,33,20,70,81389.0,27,66.68,3.0,1.0
801764,12/12/2017,12/12/2017,916,108165,35-39,M,8,49,29,23587.0,6,12.66,0.0,0.0
888941,23/11/2017,23/11/2017,936,114025,35-39,M,24,32,60,31683.0,10,12.96,0.0,0.0
837582,02/11/2017,02/11/2017,950,108637,21,104,63,56,65,54237.0,7,18.13,3.0,2.0
824814,02/09/2017,02/09/2017,950,110033,10,F,49,68,48,43985.0,12,13.57,1.0,1.0
827680,07/09/2017,07/09/2017,916,115028,25,M,19,62,40,150000.0,54,62.85,1.0,1.0
897203,07/10/2017,07/10/2017,990,109215,35-39,F,51,45,26,150000.0,40,54.45,3.0,3.0
812753,26/12/2017,26/12/2017,990,114595,30-34,F,21,23,55,39517.0,3,4.92,0.0,0.0
875995,23/09/2017,23/09/2017,936,113231,30-34,116,67,9,28,123790.0,29,52.43,0.0,0.0
880221,30/11/2017,30/11/2017,990,105377,20,F,11,10,12,52408.0,16,37.21,2.0,1.0
880156,19/11/2017,19/11/2017,950,113637,45-49,M,32,63,54,85358.0,14,17.38,4.0,4.0
809202,21/10/2017,21/10/2017,916,112148,30-34,23,19,58,24,33597.0,8,14.27,0.0,0.0
809522,17/12/2017,17/12/2017,990,105396,30-34,F,70,29,31,23439.0,5,6.33,0.0,0.0
896643,26/11/2017,26/11/2017,936,115373,16,34,48,19,15,48515.0,4,5.03,1.0,1.0
877021,23/11/2017,23/11/2017,970,116473,45-49,67,31,32,31,68779.0,6,14.38,3.0,3.0
887163,03/11/2017,03/11/2017,916,109647,40-44,M,46,42,55,54879.0,12,32.35,2.0,2.0
881669,10/10/2017,10/10/2017,916,114297,31,M,26,65,58,34381.0,4,8.59,0.0,0.0
888813,13/11/2017,13/11/2017,950,114277,110,19,17,23,64,41731.0,12,11.87,0.0,0.0
892961,24/10/2017,24/10/2017,970,105509,65,M,69,7,9,19897.0,1,0.85,1.0,1.0
824176,18/12/2017,18/12/2017,936,117961,30-34,M,48,32,9,150000.0,15,38.28,3.0,2.0
850798,15/09/2017,15/09/2017,950,105913,111,F,34,51,16,150000.0,11,10.91,1.0,1.0
847763,09/12/2017,09/12/2017,970,114546,28,M,55,15,44,139617.0,57,117.01,4.0,3.0
891675,24/11/2017,24/11/2017,970,117406,40-44,M,69,41,14,26961.0,11,16.49,1.0,0.0
880300,01/11/2017,01/11/2017,950,117124,29,F,29,54,45,150000.0,56,88.18,0.0,0.0
822301,10/10/2017,10/10/2017,936,107315,32,M,59,70,47,48236.0,17,34.01,2.0,0.0
825152,01/11/2017,01/11/2017,990,117267,27,M,57,44,69,74720.0,39,98.42,1.0,0.0
884202,27/09/2017,27/09/2017,916,109125,40-44,M,43,62,16,57764.0,19,39.62,3.0,2.0
864905,20/11/2017,20/11/2017,970,112458,40-44,69,9,36,28,27477.0,10,9.95,2.0,2.0
845509,26/11/2017,26/11/2017,936,118789,35-39,M,35,37,27,61720.0,9,14.12,0.0,0.0
868417,21/10/2017,21/10/2017,916,106727,32,15,65,44,16,150000.0,48,54.38,0.0,0.0
840863,18/10/2017,18/10/2017,990,118496,35-39,F,60,15,49,150000.0,51,86.31,2.0,2.0
808427,12/12/2017,12/12/2017,950,119513,35-39,36,9,54,54,23598.0,6,15.5,1.0,1.0
884722,09/12/2017,09/12/2017,936,116235,30-34,F,21,48,69,43670.0,17,28.32,1.0,0.0
836335,07/09/2017,07/09/2017,990,118063,40-44,37,39,48,45,130142.0,27,57.45,0.0,0.0
882881,17/09/2017,17/09/2017,990,114737,35-39,F,56,61,63,121686.0,17,30.29,3.0,3.0
874775,26/10/2017,26/10/2017,950,109658,35-39,104,55,64,58,37715.0,9,16.02,1.0,1.0
868139,31/10/2017,31/10/2017,990,107863,40-44,26,43,62,49,60442.0,10,12.94,1.0,1.0
829645,02/11/2017,02/11/2017,990,117184,30-34,F,25,39,52,33307.0,14,18.84,0.0,0.0
849355,28/12/2017,28/12/2017,970,111974,40-44,F,36,57,18,31111.0,6,8.42,2.0,1.0
896653,07/12/2017,07/12/2017,990,115085,30-34,31,45,35,32,75786.0,23,23.59,2.0,0.0
890333,15/12/2017,15/12/2017,916,113490,15,M,30,49,55,17005.0,4,9.58,0.0,0.0
879255,03/10/2017,03/10/2017,970,109385,40-44,M,18,57,19,81688.0,5,12.65,2.0,1.0
854592,26/11/2017,26/11/2017,990,110389,28,M,31,52,59,55674.0,12,29.67,3.0,2.0
853682,17/12/2017,17/12/2017,990,116308,20,21,61,45,17,95119.0,25,25.22,1.0,0.0
896322,18/09/2017,18/09/2017,950,116036,109,M,69,41,25,101189.0,40,52.76,6.0,4.0
890800,21/10/2017,21/10/2017,970,107152,35-39,22,65,32,30,58571.0,12,14.46,3.0,1.0
841242,19/10/2017,19/10/2017,916,106509,35-39,M,27,36,49,150000.0,52,126.38,5.0,3.0
821816,10/11/2017,10/11/2017,970,113525,40-44,115,40,44,49,33956.0,7,10.42,0.0,0.0
880850,28/11/2017,28/11/2017,990,114299,35-39,M,31,59,25,123327.0,18,25.78,3.0,2.0
889344,09/12/2017,09/12/2017,936,118419,110,M,21,43,60,34527.0,11,18.7,0.0,0.0
845249,03/12/2017,03/12/2017,936,107410,29,F,20,26,30,91974.0,41,102.87,0.0,0.0
883359,01/12/2017,01/12/2017,970,105971,35-39,F,30,8,24,67185.0,8,14.14,1.0,1.0
852509,24/10/2017,24/10/2017,916,116186,64,27,37,26,19,31486.0,10,25.47,2.0,2.0
818572,14/10/2017,14/10/2017,970,111406,45-49,M,42,61,24,137132.0,63,61.92,1.0,1.0
866279,28/10/2017,28/10/2017,970,114609,30-34,M,31,67,69,58121.0,23,28.32,0.0,0.0
818389,18/10/2017,18/10/2017,936,112313,30-34,M,42,47,13,150000.0,48,51.02,5.0,3.0
828061,23/11/2017,23/11/2017,990,111942,30-34,23,7,39,17,139045.0,39,64.67,0.0,0.0
891105,11/12/2017,11/12/2017,950,110852,30-34,M,45,51,43,65849.0,17,37.29,0.0,0.0
810817,29/12/2017,29/12/2017,936,119257,35-39,M,21,70,36,80716.0,20,45.96,2.0,0.0
803105,07/11/2017,07/11/2017,950,119933,30-34,34,54,49,31,67135.0,10,18.16,2.0,1.0
871107,28/11/2017,28/11/2017,916,111245,40-44,26,28,60,60,14765.0,4,6.91,1.0,0.0
822539,19/10/2017,19/10/2017,936,108793,16,33,70,66,49,79510.0,27,41.69,0.0,0.0
811004,20/12/2017,20/12/2017,950,116909,30-34,M,9,18,69,150000.0,62,139.77,0.0,0.0
895612,30/10/2017,30/10/2017,970,117845,40-44,110,17,15,7,31165.0,18,45.08,0.0,0.0
895564,11/11/2017,11/11/2017,950,107781,35-39,M,61,43,39,150000.0,33,83.1,3.0,2.0
829928,14/12/2017,14/12/2017,970,118112,64,F,43,68,21,36693.0,18,40.36,1.0,1.0
869454,04/12/2017,04/12/2017,990,108508,45-49,M,53,16,44,52810.0,17,19.31,1.0,0.0
860881,06/09/2017,06/09/2017,936,111113,40-44,M,67,55,37,105051.0,28,59.27,2.0,2.0
816686,15/09/2017,15/09/2017,990,109078,30-34,F,56,54,42,69581.0,8,20.89,1.0,1.0
809420,07/12/2017,07/12/2017,970,111106,30-34,F,34,13,59,38511.0,8,6.95,2.0,0.0
