ad_id,campaign_id,date,platform,age_group,impressions,clicks,conversions,spend,revenue,ctr,cpc,cpm,cvr,cpa,quality_score,quality_label
494,CAMP_050,2026-04-04,TikTok,25-34,33139,1334,85,172,479,0.04025468481245662,0.12893553223388307,5.190259211201304,0.06371814092953523,2.023529411764706,3,good
495,CAMP_050,2026-04-05,TikTok,25-34,33397,1219,88,193,642,0.03650028445668772,0.1583264971287941,5.778962182231937,0.07219031993437244,2.1931818181818183,3,good
496,CAMP_050,2026-04-06,TikTok,45-54,34180,1251,86,160,411,0.03660035108250439,0.1278976818545164,4.681100058513751,0.06874500399680256,1.8604651162790697,3,good
497,CAMP_050,2026-04-07,TikTok,25-34,32592,1470,90,176,530,0.045103092783505154,0.11972789115646258,5.400098183603338,0.061224489795918366,1.9555555555555555,3,good
498,CAMP_050,2026-04-08,TikTok,18-24,35819,1482,82,148,427,0.04137468941064798,0.09986504723346828,4.131885312264441,0.0553306342780027,1.8048780487804879,3,good
499,CAMP_050,2026-04-09,TikTok,45-54,34613,1112,70,177,397,0.0321266576141912,0.1591726618705036,5.113685609453095,0.06294964028776978,2.5285714285714285,3,good
500,CAMP_050,2026-04-10,TikTok,35-44,35547,1505,94,134,385,0.04233831265648297,0.08903654485049833,3.769657073733367,0.06245847176079734,1.425531914893617,4,good
501,CAMP_051,2026-04-01,Google Ads,18-24,25575,1291,102,181,707,0.050478983382209186,0.1402013942680093,7.0772238514174,0.07900852052672347,1.7745098039215685,3,good
502,CAMP_051,2026-04-02,Google Ads,18-24,26350,1303,78,141,543,0.04944971537001897,0.10821181887950883,5.351043643263757,0.059861857252494245,1.8076923076923077,3,good
503,CAMP_051,2026-04-03,Google Ads,35-44,27071,1677,114,154,391,0.061948210261903884,0.09183064997018485,5.688744412840308,0.06797853309481217,1.3508771929824561,4,good
504,CAMP_051,2026-04-04,Google Ads,35-44,26782,1335,98,147,513,0.04984691210514525,0.1101123595505618,5.488761108207005,0.07340823970037454,1.5,4,good
505,CAMP_051,2026-04-05,Google Ads,25-34,27819,1476,101,160,583,0.053057263021675835,0.10840108401084012,5.751464826197922,0.06842818428184282,1.5841584158415842,3,good
506,CAMP_051,2026-04-06,Google Ads,45-54,29526,1609,104,198,749,0.05449434396802818,0.12305779987569919,6.705954074375127,0.06463642013673089,1.9038461538461537,3,good
507,CAMP_051,2026-04-07,Google Ads,25-34,30130,1424,85,155,478,0.04726186525058081,0.10884831460674158,5.144374377696647,0.059691011235955056,1.8235294117647058,3,good
508,CAMP_051,2026-04-08,Google Ads,25-34,28389,1720,141,162,564,0.06058684701821128,0.0941860465116279,5.706435591250132,0.08197674418604652,1.148936170212766,4,good
509,CAMP_051,2026-04-09,Google Ads,45-54,29366,1640,145,208,654,0.05584689777293469,0.12682926829268293,7.08302118095757,0.08841463414634146,1.4344827586206896,4,good
510,CAMP_051,2026-04-10,Google Ads,25-34,28524,1527,132,206,744,0.05353386621792175,0.13490504256712507,7.221988500911513,0.08644400785854617,1.5606060606060606,4,good
511,CAMP_052,2026-04-01,Google Ads,45-54,26098,1374,111,170,396,0.05264771246838838,0.12372634643377002,6.513909111809334,0.08078602620087336,1.5315315315315314,4,good
512,CAMP_052,2026-04-02,Google Ads,35-44,25253,1313,106,139,406,0.0519938225161367,0.10586443259710586,5.504296519225439,0.08073115003808073,1.3113207547169812,4,good
513,CAMP_052,2026-04-03,Google Ads,25-34,26084,1166,89,171,462,0.044701732863057814,0.14665523156089194,6.555742984204876,0.07632933104631218,1.9213483146067416,3,good
514,CAMP_052,2026-04-04,Google Ads,35-44,27223,1485,111,192,644,0.05454946185211035,0.1292929292929293,7.052859714212247,0.07474747474747474,1.7297297297297298,3,good
515,CAMP_052,2026-04-05,Google Ads,25-34,28992,1638,129,135,346,0.056498344370860924,0.08241758241758242,4.656456953642384,0.07875457875457875,1.0465116279069768,4,good
516,CAMP_052,2026-04-06,Google Ads,45-54,28842,1501,115,201,481,0.05204216073781291,0.13391072618254496,6.969003536509257,0.07661558960692871,1.7478260869565216,3,good
517,CAMP_052,2026-04-07,Google Ads,35-44,29460,1361,124,209,512,0.04619823489477257,0.1535635562086701,7.094365241004752,0.09110947832476121,1.685483870967742,3,good
518,CAMP_052,2026-04-08,Google Ads,45-54,29642,1590,134,147,448,0.053640105256055594,0.09245283018867924,4.959179542540989,0.08427672955974842,1.0970149253731343,4,good
519,CAMP_052,2026-04-09,Google Ads,25-34,28289,1555,120,167,461,0.054968362260949484,0.10739549839228296,5.903354660822228,0.07717041800643087,1.3916666666666666,4,good
520,CAMP_052,2026-04-10,Google Ads,35-44,31700,1424,113,185,473,0.0449211356466877,0.12991573033707865,5.83596214511041,0.07935393258426966,1.6371681415929205,3,good
521,CAMP_053,2026-04-01,TikTok,25-34,30550,1443,100,160,351,0.04723404255319149,0.11088011088011088,5.237315875613748,0.0693000693000693,1.6,3,good
522,CAMP_053,2026-04-02,TikTok,18-24,32560,1299,69,158,484,0.0398955773955774,0.1216320246343341,4.8525798525798525,0.053117782909930716,2.289855072463768,3,good
523,CAMP_053,2026-04-03,TikTok,25-34,31503,1557,105,161,460,0.04942386439386725,0.10340398201669879,5.110624384979208,0.0674373795761079,1.5333333333333334,4,good
524,CAMP_053,2026-04-04,TikTok,25-34,32094,1266,85,200,477,0.03944662553748364,0.1579778830963665,6.231694397706737,0.06714060031595577,2.3529411764705883,3,good
525,CAMP_053,2026-04-05,TikTok,18-24,32468,1268,59,205,541,0.03905383762473821,0.16167192429022081,6.313909079709252,0.04652996845425868,3.4745762711864407,3,good
526,CAMP_053,2026-04-06,TikTok,25-34,33477,1461,95,146,417,0.04364190339636168,0.0999315537303217,4.361203214147027,0.0650239561943874,1.5368421052631578,4,good
527,CAMP_053,2026-04-07,TikTok,25-34,34398,1501,75,190,559,0.043636257921972205,0.12658227848101267,5.523576952148381,0.049966688874083946,2.533333333333333,3,good
528,CAMP_053,2026-04-08,TikTok,35-44,36277,1585,117,173,427,0.04369159522562505,0.10914826498422713,4.768861813270116,0.07381703470031546,1.4786324786324787,4,good
529,CAMP_053,2026-04-09,TikTok,25-34,36301,1504,96,149,481,0.04143136552712046,0.0990691489361702,4.104570122035206,0.06382978723404255,1.5520833333333333,4,good
530,CAMP_053,2026-04-10,TikTok,18-24,37765,1779,118,171,520,0.047107109757712165,0.09612141652613827,4.528002118363564,0.06632939853850478,1.4491525423728813,4,good
531,CAMP_054,2026-04-01,Facebook,35-44,27744,1188,106,191,382,0.042820069204152246,0.16077441077441076,6.8843713956170705,0.08922558922558922,1.8018867924528301,3,good
532,CAMP_054,2026-04-02,Facebook,18-24,26953,1449,99,139,496,0.05376024932289541,0.09592822636300898,5.157125366378511,0.06832298136645963,1.404040404040404,4,good
533,CAMP_054,2026-04-03,Facebook,45-54,29044,1388,110,202,668,0.04778956066657485,0.14553314121037464,6.954964880870404,0.0792507204610951,1.8363636363636364,3,good
534,CAMP_054,2026-04-04,Facebook,45-54,30021,1615,101,173,623,0.05379567635988142,0.10712074303405572,5.762632823690083,0.06253869969040247,1.7128712871287128,3,good
535,CAMP_054,2026-04-05,Facebook,25-34,30192,1448,88,213,603,0.04795972443031266,0.14709944751381215,7.0548489666136724,0.06077348066298342,2.4204545454545454,3,good
536,CAMP_054,2026-04-06,Facebook,25-34,29702,1681,110,214,620,0.056595515453504816,0.1273051754907793,7.204902026799542,0.06543723973825104,1.9454545454545455,3,good
537,CAMP_054,2026-04-07,Facebook,35-44,29232,1297,83,191,622,0.04436918445539135,0.14726291441788744,6.533935413245758,0.06399383191981496,2.3012048192771086,3,good
538,CAMP_054,2026-04-08,Facebook,35-44,32172,1648,99,217,657,0.051224667412656966,0.1316747572815534,6.744995648389905,0.060072815533980584,2.191919191919192,3,good
539,CAMP_054,2026-04-09,Facebook,18-24,34106,1805,108,170,532,0.0529232393127309,0.09418282548476455,4.984460212279365,0.059833795013850416,1.5740740740740742,3,good
540,CAMP_054,2026-04-10,Facebook,18-24,31109,1099,60,172,457,0.035327397216239675,0.1565059144676979,5.5289466070911955,0.0545950864422202,2.8666666666666667,3,good
541,CAMP_055,2026-04-01,Facebook,35-44,27469,1336,126,147,370,0.048636644945210965,0.11002994011976049,5.351487130947613,0.09431137724550898,1.1666666666666667,4,good
542,CAMP_055,2026-04-02,Facebook,25-34,28519,1383,123,147,433,0.04849398646516358,0.10629067245119306,5.154458431221291,0.08893709327548807,1.1951219512195121,4,good
543,CAMP_055,2026-04-03,Facebook,18-24,28181,1079,82,164,544,0.0382882083673397,0.1519925857275255,5.819523792626237,0.07599629286376275,2.0,3,good
544,CAMP_055,2026-04-04,Facebook,25-34,30271,1221,87,160,382,0.040335634765947606,0.13104013104013104,5.28558686531664,0.07125307125307126,1.839080459770115,3,good
545,CAMP_055,2026-04-05,Facebook,25-34,32196,1389,111,181,509,0.04314200521803951,0.1303095752339813,5.621816374704932,0.07991360691144708,1.6306306306306306,3,good
546,CAMP_055,2026-04-06,Facebook,35-44,30519,1050,93,183,498,0.03440479701169763,0.1742857142857143,5.99626462203873,0.08857142857142856,1.967741935483871,3,good
547,CAMP_055,2026-04-07,Facebook,35-44,30755,1360,117,198,666,0.04422045195903105,0.14558823529411766,6.437977564623639,0.08602941176470588,1.6923076923076923,3,good
548,CAMP_055,2026-04-08,Facebook,25-34,33869,1284,105,148,436,0.03791077386400543,0.11526479750778816,4.369777672798134,0.08177570093457943,1.4095238095238096,4,good
549,CAMP_055,2026-04-09,Facebook,25-34,31985,1225,102,223,782,0.03829920275128967,0.1820408163265306,6.972018133500078,0.08326530612244898,2.1862745098039214,3,good
550,CAMP_055,2026-04-10,Facebook,25-34,31154,1344,103,228,691,0.043140527701097775,0.16964285714285715,7.3184823778648,0.07663690476190477,2.2135922330097086,3,good
551,CAMP_056,2026-04-01,Google Ads,18-24,26910,1473,120,142,443,0.05473801560758083,0.09640190088255261,5.276848755109625,0.0814663951120163,1.1833333333333333,4,good
552,CAMP_056,2026-04-02,Google Ads,18-24,24569,1213,104,164,599,0.04937115877732101,0.13520197856553998,6.675078350767227,0.08573784006595218,1.5769230769230769,3,good
553,CAMP_056,2026-04-03,Google Ads,45-54,28592,1589,141,190,674,0.05557498601007275,0.11957205789804909,6.645215444879686,0.08873505349276274,1.3475177304964538,4,good
554,CAMP_056,2026-04-04,Google Ads,18-24,27478,1613,117,165,656,0.05870150665987335,0.10229386236825791,6.00480384307446,0.07253564786112833,1.4102564102564104,4,good
555,CAMP_056,2026-04-05,Google Ads,35-44,26565,1420,104,221,702,0.05345379258422737,0.1556338028169014,8.319217014869189,0.07323943661971831,2.125,3,good
556,CAMP_056,2026-04-06,Google Ads,25-34,27407,1472,140,189,510,0.05370890648374503,0.12839673913043478,6.896048454774328,0.09510869565217392,1.35,4,good
557,CAMP_056,2026-04-07,Google Ads,35-44,29502,1766,130,162,572,0.05986034845095248,0.09173272933182333,5.491153142159853,0.07361268403171008,1.2461538461538462,4,good
558,CAMP_056,2026-04-08,Google Ads,35-44,28293,1396,125,224,620,0.04934082635280811,0.16045845272206305,7.917152652599582,0.08954154727793696,1.792,3,good
559,CAMP_056,2026-04-09,Google Ads,35-44,28685,1562,127,152,491,0.05445354715007844,0.0973111395646607,5.298936726512114,0.08130601792573623,1.1968503937007875,4,good
560,CAMP_056,2026-04-10,Google Ads,25-34,28920,1091,102,186,705,0.03772475795297372,0.17048579285059579,6.431535269709543,0.09349220898258478,1.8235294117647058,3,good
561,CAMP_057,2026-04-01,TikTok,25-34,32073,1313,82,179,591,0.040937860505721325,0.13632901751713633,5.581018301998566,0.062452399086062454,2.182926829268293,3,good
562,CAMP_057,2026-04-02,TikTok,35-44,33351,1094,83,211,755,0.03280261461425445,0.19287020109689215,6.326646877155108,0.07586837294332724,2.5421686746987953,3,good
563,CAMP_057,2026-04-03,TikTok,45-54,30806,1313,88,219,558,0.04262156722716354,0.1667936024371668,7.109004739336492,0.06702208682406702,2.4886363636363638,3,good
564,CAMP_057,2026-04-04,TikTok,18-24,32024,1456,70,183,621,0.045465900574569076,0.12568681318681318,5.7144641518860855,0.04807692307692308,2.6142857142857143,3,good
565,CAMP_057,2026-04-05,TikTok,18-24,33007,1486,84,224,873,0.045020753173569246,0.15074024226110364,6.786439240161179,0.05652759084791386,2.6666666666666665,3,good
566,CAMP_057,2026-04-06,TikTok,25-34,35107,1240,80,204,568,0.03532059133506139,0.16451612903225807,5.810806961574615,0.06451612903225806,2.55,3,good
567,CAMP_057,2026-04-07,TikTok,25-34,34164,1445,125,147,411,0.042295984076805994,0.10173010380622838,4.3027748507200565,0.08650519031141868,1.176,4,good
568,CAMP_057,2026-04-08,TikTok,18-24,35011,1753,119,183,596,0.05006997800691211,0.10439247005134056,5.226928679557854,0.06788362806617228,1.5378151260504203,4,good
569,CAMP_057,2026-04-09,TikTok,35-44,36070,1425,94,155,404,0.03950651510950929,0.10877192982456141,4.297199889104519,0.06596491228070175,1.648936170212766,3,good
570,CAMP_057,2026-04-10,TikTok,18-24,37068,1078,54,216,605,0.029081687709075214,0.20037105751391465,5.827128520556815,0.05009276437847866,4.0,3,good
571,CAMP_058,2026-04-01,Facebook,18-24,27767,1283,62,143,375,0.04620592790002521,0.11145752143413874,5.149998199301329,0.048324240062353856,2.306451612903226,3,good
572,CAMP_058,2026-04-02,Facebook,25-34,27796,1093,58,210,698,0.03932220463376025,0.19213174748398903,7.555043891207369,0.053064958828911254,3.6206896551724137,3,good
573,CAMP_058,2026-04-03,Facebook,45-54,30390,985,65,217,746,0.03241197762421849,0.22030456852791877,7.140506745640013,0.06598984771573604,3.3384615384615386,3,good
574,CAMP_058,2026-04-04,Facebook,25-34,31228,1652,108,180,403,0.05290124247470219,0.1089588377723971,5.764057896759319,0.06537530266343826,1.6666666666666667,3,good
575,CAMP_058,2026-04-05,Facebook,35-44,29973,1311,61,151,552,0.043739365428886,0.11517925247902365,5.037867414005938,0.04652936689549962,2.4754098360655736,3,good
576,CAMP_058,2026-04-06,Facebook,18-24,31652,1769,62,194,604,0.05588904334639201,0.10966647823629169,6.129154555794263,0.035048049745618995,3.129032258064516,3,good
577,CAMP_058,2026-04-07,Facebook,35-44,32030,1720,97,231,919,0.05369965657196379,0.13430232558139535,7.211988760536996,0.0563953488372093,2.381443298969072,3,good
578,CAMP_058,2026-04-08,Facebook,18-24,33892,1618,87,221,694,0.04773987961760887,0.1365883807169345,6.520712852590582,0.05377008652657602,2.5402298850574714,3,good
579,CAMP_058,2026-04-09,Facebook,25-34,32007,1467,103,226,759,0.045833723872902805,0.15405589638718473,7.0609554160027495,0.07021131561008861,2.1941747572815533,3,good
580,CAMP_058,2026-04-10,Facebook,18-24,32156,1653,98,203,683,0.05140564746859062,0.12280701754385964,6.312974250528672,0.05928614640048397,2.0714285714285716,3,good
581,CAMP_059,2026-04-01,Facebook,25-34,28072,1229,93,194,408,0.04378027928184668,0.15785191212367777,6.910800797948133,0.07567127746135069,2.086021505376344,3,good
582,CAMP_059,2026-04-02,Facebook,25-34,26698,1327,90,200,565,0.04970409768521987,0.15071590052750566,7.491197842535022,0.06782215523737754,2.2222222222222223,3,good
583,CAMP_059,2026-04-03,Facebook,25-34,27219,874,57,156,399,0.03210992321540101,0.17848970251716248,5.731290642565854,0.06521739130434782,2.736842105263158,3,good
584,CAMP_059,2026-04-04,Facebook,25-34,30230,1807,134,217,401,0.059775057889513726,0.1200885445489762,7.1782997022825015,0.07415605976757056,1.6194029850746268,3,good
585,CAMP_059,2026-04-05,Facebook,45-54,29413,1579,108,195,432,0.05368374528269813,0.12349588347055099,6.6297215516948285,0.06839772007599747,1.8055555555555556,3,good
586,CAMP_059,2026-04-06,Facebook,35-44,30955,1721,127,211,528,0.05559683411403651,0.12260313771063336,6.8163463091584555,0.073794305636258,1.6614173228346456,3,good
587,CAMP_059,2026-04-07,Facebook,25-34,30626,1281,75,155,383,0.04182720564226474,0.1209992193598751,5.061059230718997,0.0585480093676815,2.066666666666667,3,good
588,CAMP_059,2026-04-08,Facebook,25-34,30440,1241,86,201,402,0.04076872536136662,0.16196615632554393,6.603153745072273,0.0692989524576954,2.3372093023255816,3,good
589,CAMP_059,2026-04-09,Facebook,35-44,31530,1578,106,181,470,0.05004757373929591,0.114702154626109,5.740564541706312,0.06717363751584284,1.7075471698113207,3,good
590,CAMP_059,2026-04-10,Facebook,35-44,32045,1598,76,172,505,0.04986737400530504,0.10763454317897372,5.367452020596037,0.04755944931163955,2.263157894736842,3,good
591,CAMP_060,2026-04-01,Google Ads,25-34,26849,1217,87,101,354,0.04532757272151663,0.08299096138044372,3.761778837200641,0.0714872637633525,1.160919540229885,4,good
592,CAMP_060,2026-04-02,Google Ads,18-24,26618,1089,67,83,300,0.040912164700578554,0.07621671258034894,3.1181906980238936,0.06152433425160698,1.2388059701492538,4,good
593,CAMP_060,2026-04-03,Google Ads,25-34,27252,1157,85,75,289,0.04245559958902099,0.06482281763180639,2.7520915896081024,0.07346585998271392,0.8823529411764706,4,good
594,CAMP_060,2026-04-04,Google Ads,25-34,27789,1279,75,106,318,0.046025405736082624,0.08287724784988272,3.814458958580733,0.058639562157935886,1.4133333333333333,4,good
595,CAMP_060,2026-04-05,Google Ads,45-54,27991,1418,129,102,362,0.05065914043799793,0.07193229901269393,3.6440284377121217,0.09097320169252468,0.7906976744186046,4,good
596,CAMP_060,2026-04-06,Google Ads,18-24,27706,1340,115,116,351,0.048364975095647154,0.08656716417910448,4.186818739623186,0.08582089552238806,1.008695652173913,4,good
597,CAMP_060,2026-04-07,Google Ads,35-44,29383,1120,90,121,407,0.0381172786985672,0.10803571428571429,4.1180274308273495,0.08035714285714286,1.3444444444444446,4,good
598,CAMP_060,2026-04-08,Google Ads,25-34,31437,1139,86,117,412,0.03623119254381779,0.10272168568920105,3.7217291726309765,0.07550482879719052,1.3604651162790697,4,good
599,CAMP_060,2026-04-09,Google Ads,35-44,30815,1309,97,101,319,0.042479312023365245,0.07715813598166539,3.277624533506409,0.07410236822001529,1.041237113402062,4,good
600,CAMP_060,2026-04-10,Google Ads,45-54,30968,1385,98,107,343,0.04472358563678636,0.07725631768953069,3.4551795401704988,0.07075812274368232,1.0918367346938775,4,good
601,CAMP_061,2026-04-01,Google Ads,45-54,26032,1221,85,91,283,0.04690381069452981,0.07452907452907453,3.4956976029502154,0.06961506961506962,1.0705882352941176,4,good
602,CAMP_061,2026-04-02,Google Ads,25-34,26411,1601,119,100,285,0.060618681609935256,0.06246096189881324,3.786301162394457,0.07432854465958776,0.8403361344537815,4,good
603,CAMP_061,2026-04-03,Google Ads,35-44,27795,1299,100,96,354,0.04673502428494333,0.07390300230946882,3.453858607663249,0.07698229407236336,0.96,4,good
604,CAMP_061,2026-04-04,Google Ads,25-34,26882,1588,128,80,237,0.05907298564094934,0.05037783375314862,2.9759690499218805,0.08060453400503778,0.625,4,good
605,CAMP_061,2026-04-05,Google Ads,18-24,28588,1620,105,92,244,0.05666713306282356,0.056790123456790124,3.218133482580104,0.06481481481481481,0.8761904761904762,4,good
606,CAMP_061,2026-04-06,Google Ads,35-44,30736,1244,92,94,322,0.04047371160853722,0.07556270096463022,3.0583029672045807,0.07395498392282958,1.0217391304347827,4,good
607,CAMP_061,2026-04-07,Google Ads,45-54,30806,1507,86,106,343,0.04891904174511459,0.07033842070338421,3.4408881386742842,0.05706702057067021,1.2325581395348837,4,good
608,CAMP_061,2026-04-08,Google Ads,35-44,29558,1706,113,99,325,0.05771703092225455,0.05803048065650645,3.349347046484877,0.06623681125439625,0.8761061946902655,4,good
609,CAMP_061,2026-04-09,Google Ads,35-44,31293,1412,95,109,316,0.045121912248745726,0.07719546742209632,3.4832071070207395,0.06728045325779036,1.1473684210526316,4,good
610,CAMP_061,2026-04-10,Google Ads,18-24,30214,1254,98,121,296,0.04150393857152313,0.09649122807017543,4.004766002515391,0.07814992025518341,1.2346938775510203,4,good
611,CAMP_062,2026-04-01,Google Ads,18-24,25858,988,73,91,256,0.03820867816536468,0.09210526315789473,3.519220357336221,0.07388663967611336,1.2465753424657535,4,good
612,CAMP_062,2026-04-02,Google Ads,35-44,25660,1111,60,84,246,0.043296960249415435,0.07560756075607561,3.2735775526110675,0.054005400540054004,1.4,4,good
613,CAMP_062,2026-04-03,Google Ads,25-34,26129,1341,70,118,404,0.05132228558306862,0.08799403430275914,4.516054958092541,0.05219985085756898,1.6857142857142857,3,good
614,CAMP_062,2026-04-04,Google Ads,25-34,26359,863,69,95,239,0.032740240525057855,0.1100811123986095,3.6040820971964034,0.07995365005793743,1.3768115942028984,4,good
615,CAMP_062,2026-04-05,Google Ads,45-54,28338,973,60,122,324,0.03433552120827158,0.12538540596094552,4.305173265579787,0.06166495375128469,2.033333333333333,3,good
616,CAMP_062,2026-04-06,Google Ads,25-34,28662,1144,83,115,361,0.039913474286511756,0.10052447552447552,4.012281069011235,0.07255244755244755,1.3855421686746987,4,good
617,CAMP_062,2026-04-07,Google Ads,25-34,30485,1387,96,105,364,0.04549778579629326,0.07570295602018745,3.4443168771526977,0.0692141312184571,1.09375,4,good
618,CAMP_062,2026-04-08,Google Ads,35-44,28883,1277,82,103,275,0.04421285877505799,0.08065779169929523,3.5661115535089847,0.06421299921691465,1.2560975609756098,4,good
619,CAMP_062,2026-04-09,Google Ads,35-44,29249,1360,101,101,331,0.0464973161475606,0.07426470588235294,3.453109508017368,0.07426470588235294,1.0,4,good
620,CAMP_062,2026-04-10,Google Ads,18-24,30745,1219,75,92,215,0.0396487233696536,0.07547169811320754,2.9923564807285734,0.06152584085315833,1.2266666666666666,4,good
621,CAMP_063,2026-04-01,Facebook,25-34,27572,1344,76,118,304,0.048745103728420135,0.08779761904761904,4.279704047584506,0.05654761904761905,1.5526315789473684,4,good
622,CAMP_063,2026-04-02,Facebook,25-34,28831,1381,102,115,240,0.04789983004404981,0.0832729905865315,3.9887620963546184,0.07385952208544533,1.1274509803921569,4,good
623,CAMP_063,2026-04-03,Facebook,25-34,30937,1398,81,112,341,0.045188609108834085,0.08011444921316166,3.6202605294631023,0.05793991416309013,1.382716049382716,4,good
624,CAMP_063,2026-04-04,Facebook,45-54,31851,1457,99,111,302,0.04574424664845688,0.07618393960192175,3.4849769238014505,0.06794783802333562,1.121212121212121,4,good
625,CAMP_063,2026-04-05,Facebook,25-34,30642,1613,132,123,368,0.05264016709092096,0.07625542467451953,4.0140982964558445,0.08183508989460632,0.9318181818181818,4,good
626,CAMP_063,2026-04-06,Facebook,45-54,32201,1550,100,110,272,0.04813515108226452,0.07096774193548387,3.4160429800316763,0.06451612903225806,1.1,4,good
627,CAMP_063,2026-04-07,Facebook,45-54,32924,1898,118,99,235,0.0576479164135585,0.052160168598524764,3.0069250394848743,0.06217070600632244,0.8389830508474576,4,good
628,CAMP_063,2026-04-08,Facebook,25-34,33389,1492,99,121,342,0.044685375423043516,0.08109919571045576,3.6239480068285963,0.06635388739946381,1.2222222222222223,4,good
629,CAMP_063,2026-04-09,Facebook,35-44,31589,1932,102,90,252,0.06116053056443699,0.046583850931677016,2.849093038716009,0.052795031055900624,0.8823529411764706,4,good
630,CAMP_063,2026-04-10,Facebook,35-44,33629,1652,91,96,241,0.04912426774510095,0.05811138014527845,2.8546789972940023,0.05508474576271186,1.054945054945055,4,good
631,CAMP_064,2026-04-01,Facebook,25-34,30258,1361,41,105,259,0.04497984004230286,0.07714915503306392,3.47015665278604,0.030124908155767818,2.5609756097560976,3,good
632,CAMP_064,2026-04-02,Facebook,35-44,27786,1119,62,119,366,0.040272079464478513,0.1063449508489723,4.282732311235874,0.05540661304736372,1.9193548387096775,3,good
633,CAMP_064,2026-04-03,Facebook,18-24,29872,1410,64,113,280,0.047201392608462775,0.08014184397163121,3.78280664167113,0.04539007092198582,1.765625,3,good
634,CAMP_064,2026-04-04,Facebook,18-24,30104,1116,58,132,371,0.037071485516874836,0.11827956989247312,4.384799362211002,0.05197132616487455,2.2758620689655173,3,good
635,CAMP_064,2026-04-05,Facebook,25-34,29336,1464,89,107,291,0.0499045541314426,0.07308743169398907,3.6473956913007908,0.060792349726775954,1.202247191011236,4,good
636,CAMP_064,2026-04-06,Facebook,45-54,29946,1581,37,91,270,0.052795031055900624,0.05755850727387729,3.0388031790556336,0.02340290955091714,2.4594594594594597,3,good
637,CAMP_064,2026-04-07,Facebook,25-34,33535,1514,89,121,322,0.04514686148799761,0.07992073976221929,3.6081705680632177,0.058784676354029064,1.3595505617977528,4,good
638,CAMP_064,2026-04-08,Facebook,35-44,31422,1054,77,126,422,0.03354337725160715,0.11954459203036052,4.009929348863853,0.0730550284629981,1.6363636363636365,3,good
639,CAMP_064,2026-04-09,Facebook,25-34,32621,1217,46,120,394,0.03730725606204592,0.09860312243221035,3.6786119370957358,0.03779786359901397,2.608695652173913,3,good
640,CAMP_064,2026-04-10,Facebook,25-34,32838,1084,50,98,256,0.03301053657348194,0.09040590405904059,2.9843474023996586,0.046125461254612546,1.96,3,good
641,CAMP_065,2026-04-01,TikTok,18-24,30983,1348,104,112,392,0.04350773004550883,0.0830860534124629,3.614885582416164,0.0771513353115727,1.0769230769230769,4,good
642,CAMP_065,2026-04-02,TikTok,35-44,34048,1388,74,89,265,0.04076597744360902,0.06412103746397695,2.613956766917293,0.053314121037463975,1.2027027027027026,4,good
643,CAMP_065,2026-04-03,TikTok,18-24,33846,1580,91,101,319,0.04668203037286533,0.06392405063291139,2.984104473202151,0.05759493670886076,1.10989010989011,4,good
644,CAMP_065,2026-04-04,TikTok,35-44,32817,1372,79,115,376,0.041807599719657494,0.08381924198250729,3.5042813176097756,0.0575801749271137,1.4556962025316456,4,good
645,CAMP_065,2026-04-05,TikTok,25-34,34463,1362,91,93,264,0.03952064532977396,0.06828193832599119,2.698546267010997,0.06681350954478708,1.021978021978022,4,good
646,CAMP_065,2026-04-06,TikTok,18-24,34879,1329,68,100,316,0.038103156627196884,0.07524454477050414,2.8670546747326475,0.051166290443942816,1.4705882352941178,4,good
647,CAMP_065,2026-04-07,TikTok,18-24,35412,1343,79,112,361,0.0379249971760985,0.08339538346984364,3.162769682593471,0.058823529411764705,1.4177215189873418,4,good
648,CAMP_065,2026-04-08,TikTok,45-54,37115,1294,86,110,349,0.03486460999595851,0.08500772797527048,2.9637612825003368,0.06646058732612056,1.2790697674418605,4,good
649,CAMP_065,2026-04-09,TikTok,25-34,35767,1536,88,102,297,0.042944613750104846,0.06640625,2.8517907568428997,0.057291666666666664,1.1590909090909092,4,good
650,CAMP_065,2026-04-10,TikTok,25-34,36232,1473,83,148,436,0.040654669905056305,0.10047522063815342,4.084786928681829,0.05634758995247793,1.783132530120482,3,good
651,CAMP_066,2026-04-01,Google Ads,35-44,26804,1401,83,110,352,0.05226831816146844,0.07851534618129907,4.103865094761976,0.05924339757316203,1.3253012048192772,4,good
652,CAMP_066,2026-04-02,Google Ads,25-34,28408,1806,193,133,390,0.06357364122782315,0.07364341085271318,4.6817797803435655,0.10686600221483943,0.689119170984456,4,good
653,CAMP_066,2026-04-03,Google Ads,25-34,27688,1775,109,109,364,0.06410719445247039,0.061408450704225355,3.9367234903207167,0.061408450704225355,1.0,4,good
654,CAMP_066,2026-04-04,Google Ads,18-24,27017,1423,123,122,395,0.052670540770625905,0.08573436401967674,4.515675315542066,0.08643710470836262,0.991869918699187,4,good
655,CAMP_066,2026-04-05,Google Ads,35-44,28781,1541,95,139,485,0.05354226746812133,0.09020116807268008,4.829575066884402,0.06164828033744322,1.4631578947368422,4,good
656,CAMP_066,2026-04-06,Google Ads,35-44,30258,1397,83,115,327,0.04616960803754379,0.082319255547602,3.800647762575187,0.05941302791696493,1.3855421686746987,4,good
657,CAMP_066,2026-04-07,Google Ads,18-24,29099,1567,107,120,379,0.0538506477885838,0.07657945118059988,4.1238530533695315,0.06828334396936822,1.1214953271028036,4,good
